race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
1990_4,alesi,tyrrell,3,2,2,6.0,78,Finished
1990_4,berger,mclaren,5,3,3,4.0,78,Finished
1990_4,boutsen,williams,6,4,4,3.0,77,+1 Lap
1990_4,caffi,arrows,22,5,5,2.0,76,+2 Laps
1990_4,bernard,larrousse,24,6,6,1.0,76,+2 Laps
1990_4,foitek,onyx,20,7,7,0.0,72,Collision
1990_4,warwick,team_lotus,13,R,8,0.0,66,Spun off
1990_4,mansell,ferrari,7,R,9,0.0,63,Battery
1990_4,barilla,minardi,19,R,10,0.0,52,Gearbox
1990_4,lehto,onyx,26,R,11,0.0,52,Gearbox
1990_4,alliot,ligier,18,R,12,0.0,47,Gearbox
1990_4,patrese,williams,4,R,13,0.0,41,Distributor
1990_4,cesaris,dallara,12,R,14,0.0,38,Engine
1990_4,satoru_nakajima,tyrrell,21,R,15,0.0,36,Spun off
1990_4,prost,ferrari,2,R,16,0.0,30,Battery
1990_4,nannini,benetton,16,R,17,0.0,20,Gearbox
1990_4,brabham,brabham,25,R,18,0.0,16,Transmission
1990_4,capelli,leyton,23,R,19,0.0,13,Brakes
1990_4,larini,ligier,17,R,20,0.0,12,Differential
1991_1,senna,mclaren,1,1,1,10.0,81,Finished
1991_1,prost,ferrari,2,2,2,6.0,81,Finished
1991_1,piquet,benetton,5,3,3,4.0,81,Finished
1991_1,modena,tyrrell,11,4,4,3.0,81,Finished
1991_1,satoru_nakajima,tyrrell,16,5,5,2.0,80,+1 Lap
1991_1,suzuki,larrousse,21,6,6,1.0,79,+2 Laps
1991_1,larini,lambo,17,7,7,0.0,78,+3 Laps
1991_1,tarquini,ags,22,8,8,0.0,77,+4 Laps
1991_1,martini,minardi,15,9,9,0.0,75,Engine
1991_1,gachot,jordan,14,10,10,0.0,75,Engine
1991_1,brundle,brabham,12,11,11,0.0,73,+8 Laps
1991_1,alesi,ferrari,6,12,12,0.0,72,Gearbox
1991_1,hakkinen,team_lotus,13,13,13,0.0,59,Engine
1991_1,patrese,williams,3,R,14,0.0,49,Gearbox
1991_1,moreno,benetton,8,R,15,0.0,49,Collision
1991_1,alboreto,footwork,25,R,16,0.0,41,Engine
1991_1,capelli,leyton,18,R,17,0.0,40,Gearbox
1991_1,boutsen,ligier,20,R,18,0.0,40,Engine
1991_1,berger,mclaren,7,R,19,0.0,36,Fuel pump
1991_1,mansell,williams,4,R,20,0.0,35,Gearbox
1991_1,gugelmin,leyton,23,R,21,0.0,34,Gearbox
1991_1,blundell,brabham,24,R,22,0.0,32,Spun off
1991_1,pirro,dallara,9,R,23,0.0,16,Gearbox
1991_1,morbidelli,minardi,26,R,24,0.0,15,Gearbox
1991_1,lehto,dallara,10,R,25,0.0,12,Gearbox
1991_1,bernard,larrousse,19,R,26,0.0,4,Engine
1991_2,senna,mclaren,1,1,1,10.0,71,Finished
1991_2,patrese,williams,2,2,2,6.0,71,Finished
1991_2,berger,mclaren,4,3,3,4.0,71,Finished
1991_2,prost,ferrari,6,4,4,3.0,71,Finished
1991_2,piquet,benetton,7,5,5,2.0,71,Finished
1991_2,alesi,ferrari,5,6,6,1.0,71,Finished
1991_2,moreno,benetton,14,7,7,0.0,70,+1 Lap
1991_2,morbidelli,minardi,21,8,8,0.0,69,+2 Laps
1991_2,hakkinen,team_lotus,22,9,9,0.0,68,+3 Laps
1991_2,boutsen,ligier,18,10,10,0.0,68,+3 Laps
1991_2,pirro,dallara,12,11,11,0.0,68,+3 Laps
1991_2,brundle,brabham,26,12,12,0.0,67,+4 Laps
1991_2,gachot,jordan,10,13,13,0.0,63,Fuel system
1991_2,mansell,williams,3,R,14,0.0,59,Gearbox
1991_2,comas,ligier,23,R,15,0.0,50,Engine
1991_2,martini,minardi,20,R,16,0.0,47,Spun off
1991_2,blundell,brabham,25,R,17,0.0,34,Engine
1991_2,bernard,larrousse,11,R,18,0.0,33,Radiator
1991_2,lehto,dallara,19,R,19,0.0,22,Electrical
1991_2,cesaris,jordan,13,R,20,0.0,20,Engine
1991_2,modena,tyrrell,9,R,21,0.0,19,Gearbox
1991_2,capelli,leyton,15,R,22,0.0,16,Transmission
1991_2,satoru_nakajima,tyrrell,16,R,23,0.0,12,Spun off
1991_2,gugelmin,leyton,8,R,24,0.0,9,Physical
1991_2,tarquini,ags,24,R,25,0.0,0,Suspension
1991_2,suzuki,larrousse,17,R,26,0.0,0,Fuel pump
1991_3,senna,mclaren,1,1,1,10.0,61,Finished
1991_3,berger,mclaren,5,2,2,6.0,61,Finished
1991_3,lehto,dallara,16,3,3,4.0,60,+1 Lap
1991_3,martini,minardi,9,4,4,3.0,59,+2 Laps
1991_3,hakkinen,team_lotus,25,5,5,2.0,58,+3 Laps
1991_3,bailey,team_lotus,26,6,6,1.0,58,+3 Laps
1991_3,boutsen,ligier,24,7,7,0.0,58,+3 Laps
1991_3,blundell,brabham,23,8,8,0.0,58,+3 Laps
1991_3,poele,lambo,21,9,9,0.0,57,Out of fuel
1991_3,comas,ligier,19,10,10,0.0,57,+4 Laps
1991_3,brundle,brabham,18,11,11,0.0,57,+4 Laps
1991_3,gugelmin,leyton,15,12,12,0.0,55,Engine
1991_3,moreno,benetton,13,13,13,0.0,54,Engine
1991_3,modena,tyrrell,6,R,14,0.0,41,Transmission
1991_3,cesaris,jordan,11,R,15,0.0,37,Gearbox
1991_3,gachot,jordan,13,R,16,0.0,37,Suspension
1991_3,capelli,leyton,22,R,17,0.0,24,Spun off
1991_3,bernard,lola,17,R,18,0.0,17,Engine
1991_3,patrese,williams,2,R,19,0.0,17,Electrical
1991_3,satoru_nakajima,tyrrell,10,R,20,0.0,15,Transmission
1991_3,morbidelli,minardi,8,R,21,0.0,10,Gearbox
1991_3,alesi,ferrari,7,R,22,0.0,2,Spun off
1991_3,suzuki,lola,20,R,23,0.0,2,Spun off
1991_3,piquet,benetton,14,R,24,0.0,1,Spun off
1991_3,mansell,williams,4,R,25,0.0,0,Collision
1991_3,prost,ferrari,3,W,26,0.0,0,Spun off
1991_4,senna,mclaren,1,1,1,10.0,78,Finished
1991_4,mansell,williams,5,2,2,6.0,78,Finished
1991_4,alesi,ferrari,9,3,3,4.0,78,Finished
1991_4,moreno,benetton,8,4,4,3.0,77,+1 Lap
1991_4,prost,ferrari,7,5,5,2.0,77,+1 Lap
1991_4,pirro,dallara,12,6,6,1.0,77,+1 Lap
1991_4,boutsen,ligier,16,7,7,0.0,76,+2 Laps
1991_4,gachot,jordan,23,8,8,0.0,76,+2 Laps
1991_4,bernard,lola,13,9,9,0.0,76,+2 Laps
1991_4,comas,ligier,26,10,10,0.0,76,+2 Laps
1991_4,lehto,dallara,21,11,11,0.0,75,+3 Laps
1991_4,martini,minardi,14,12,12,0.0,72,+6 Laps
1991_4,hakkinen,team_lotus,25,R,13,0.0,64,Oil leak
1991_4,morbidelli,minardi,17,R,14,0.0,49,Gearbox
1991_4,gugelmin,leyton,15,R,15,0.0,43,Throttle
1991_4,modena,tyrrell,2,R,16,0.0,42,Engine
1991_4,patrese,williams,3,R,17,0.0,42,Spun off
1991_4,blundell,brabham,19,R,18,0.0,41,Spun off
1991_4,alboreto,footwork,22,R,19,0.0,39,Engine
1991_4,satoru_nakajima,tyrrell,11,R,20,0.0,35,Spun off
1991_4,suzuki,lola,20,R,21,0.0,24,Engine
1991_4,cesaris,jordan,10,R,22,0.0,21,Throttle
1992_1,mansell,williams,1,1,1,10.0,72,Finished
1992_1,patrese,williams,4,2,2,6.0,72,Finished
1992_1,senna,mclaren,2,3,3,4.0,72,Finished
1992_1,michael_schumacher,benetton,6,4,4,3.0,72,Finished
1992_1,berger,mclaren,3,5,5,2.0,72,Finished
1992_1,herbert,team_lotus,11,6,6,1.0,71,+1 Lap
1992_1,comas,ligier,13,7,7,0.0,71,+1 Lap
1992_1,suzuki,footwork,16,8,8,0.0,70,+2 Laps
1992_1,hakkinen,team_lotus,21,9,9,0.0,70,+2 Laps
1992_1,alboreto,footwork,17,10,10,0.0,70,+2 Laps
1992_1,gugelmin,jordan,23,11,11,0.0,70,+2 Laps
1992_1,katayama,larrousse,18,12,12,0.0,68,+4 Laps
1992_1,poele,brabham,26,13,13,0.0,68,+4 Laps
1992_1,grouillard,tyrrell,12,R,14,0.0,62,Engine
1992_1,boutsen,ligier,14,R,15,0.0,60,Fuel system
1992_1,martini,dallara,25,R,16,0.0,56,Clutch
1992_1,morbidelli,minardi,19,R,17,0.0,55,Engine
1992_1,lehto,dallara,24,R,18,0.0,44,Gearbox
1992_1,fittipaldi,minardi,20,R,19,0.0,43,Alternator
1992_1,cesaris,tyrrell,10,R,20,0.0,41,Engine
1992_1,alesi,ferrari,5,R,21,0.0,40,Engine
1992_1,capelli,ferrari,9,R,22,0.0,28,Engine
1992_1,tarquini,fondmetal,15,R,23,0.0,23,Engine
1992_1,wendlinger,march,7,R,24,0.0,13,Overheating
1992_1,gachot,larrousse,22,R,25,0.0,8,Steering
1992_1,brundle,benetton,8,R,26,0.0,1,Clutch
1992_2,mansell,williams,1,1,1,10.0,69,Finished
1992_2,patrese,williams,2,2,2,6.0,69,Finished
1992_2,michael_schumacher,benetton,3,3,3,4.0,69,Finished
1992_2,berger,mclaren,5,4,4,3.0,69,Finished
1992_2,cesaris,tyrrell,11,5,5,2.0,68,+1 Lap
1992_2,hakkinen,team_lotus,18,6,6,1.0,68,+1 Lap
1992_2,herbert,team_lotus,12,7,7,0.0,68,+1 Lap
1992_2,lehto,dallara,7,8,8,0.0,68,+1 Lap
1992_2,comas,ligier,26,9,9,0.0,67,+2 Laps
1992_2,boutsen,ligier,22,10,10,0.0,67,+2 Laps
1992_2,gachot,larrousse,13,11,11,0.0,66,+3 Laps
1992_2,katayama,larrousse,24,12,12,0.0,66,+3 Laps
1992_2,alboreto,footwork,25,13,13,0.0,65,+4 Laps
1992_2,brundle,benetton,4,R,14,0.0,47,Engine
1992_2,tarquini,fondmetal,14,R,15,0.0,45,Clutch
1992_2,chiesa,fondmetal,23,R,16,0.0,37,Spun off
1992_2,martini,dallara,9,R,17,0.0,36,Handling
1992_2,alesi,ferrari,10,R,18,0.0,31,Engine
1992_2,morbidelli,minardi,21,R,19,0.0,29,Spun off
1992_2,modena,jordan,15,R,20,0.0,17,Gearbox
1992_2,grouillard,tyrrell,16,R,21,0.0,12,Engine
1992_2,senna,mclaren,6,R,22,0.0,11,Transmission
1992_2,fittipaldi,minardi,17,R,23,0.0,2,Spun off
1992_2,gugelmin,jordan,8,R,24,0.0,0,Engine
1992_2,wendlinger,march,19,R,25,0.0,0,Collision
1992_2,capelli,ferrari,20,R,26,0.0,0,Collision
1992_3,mansell,williams,1,1,1,10.0,71,Finished
1992_3,patrese,williams,2,2,2,6.0,71,Finished
1992_3,michael_schumacher,benetton,5,3,3,4.0,70,+1 Lap
1992_3,alesi,ferrari,6,4,4,3.0,70,+1 Lap
1992_3,capelli,ferrari,11,5,5,2.0,70,+1 Lap
1992_3,alboreto,footwork,14,6,6,1.0,70,+1 Lap
1992_3,morbidelli,minardi,23,7,7,0.0,69,+2 Laps
1992_3,lehto,dallara,16,8,8,0.0,69,+2 Laps
1992_3,katayama,larrousse,25,9,9,0.0,68,+3 Laps
1992_3,hakkinen,team_lotus,24,10,10,0.0,67,+4 Laps
1992_3,tarquini,fondmetal,19,R,11,0.0,62,Engine
1992_3,wendlinger,march,9,R,12,0.0,55,Clutch
1992_3,fittipaldi,minardi,20,R,13,0.0,54,Gearbox
1992_3,grouillard,tyrrell,17,R,14,0.0,52,Engine
1992_3,comas,ligier,15,R,15,0.0,42,Gearbox
1992_3,herbert,team_lotus,26,R,16,0.0,36,Spun off
1992_3,boutsen,ligier,10,R,17,0.0,36,Collision
1992_3,gugelmin,jordan,21,R,18,0.0,36,Gearbox
1992_3,brundle,benetton,7,R,19,0.0,30,Collision
1992_3,martini,dallara,8,R,20,0.0,24,Clutch
1992_3,gachot,larrousse,18,R,21,0.0,23,Suspension
1992_3,cesaris,tyrrell,13,R,22,0.0,21,Engine
1992_3,senna,mclaren,3,R,23,0.0,17,Engine
1992_3,berger,mclaren,4,R,24,0.0,4,Electrical
1992_3,suzuki,footwork,22,R,25,0.0,2,Engine
1992_3,modena,jordan,12,R,26,0.0,1,Gearbox
1992_4,mansell,williams,1,1,1,10.0,65,Finished
1992_4,michael_schumacher,benetton,2,2,2,6.0,65,Finished
1992_4,alesi,ferrari,8,3,3,4.0,65,Finished
1992_4,berger,mclaren,7,4,4,3.0,65,Finished
1992_4,alboreto,footwork,16,5,5,2.0,64,+1 Lap
1992_4,martini,dallara,13,6,6,1.0,63,+2 Laps
1992_4,suzuki,footwork,19,7,7,0.0,63,+2 Laps
1992_4,wendlinger,march,9,8,8,0.0,63,+2 Laps
1992_4,senna,mclaren,3,9,9,0.0,62,Spun off
1992_4,capelli,ferrari,5,10,10,0.0,62,Spun off
1992_4,fittipaldi,minardi,22,11,11,0.0,61,+4 Laps
1992_4,belmondo,march,23,12,12,0.0,61,+4 Laps
1992_4,lehto,dallara,12,R,13,0.0,56,Spun off
1992_4,tarquini,fondmetal,18,R,14,0.0,56,Spun off
1992_4,hakkinen,team_lotus,21,R,15,0.0,56,Spun off
1992_4,comas,ligier,10,R,16,0.0,55,Spun off
1992_4,gachot,larrousse,24,R,17,0.0,35,Engine
1992_4,grouillard,tyrrell,15,R,18,0.0,30,Spun off
1992_4,morbidelli,minardi,25,R,19,0.0,26,Handling
1992_4,gugelmin,jordan,17,R,20,0.0,24,Spun off
1992_4,chiesa,fondmetal,20,R,21,0.0,22,Spun off
1992_4,patrese,williams,4,R,22,0.0,19,Spun off
1993_1,prost,williams,1,1,1,10.0,72,Finished
1993_1,senna,mclaren,2,2,2,6.0,72,Finished
1993_1,blundell,ligier,8,3,3,4.0,71,+1 Lap
1993_1,fittipaldi,minardi,13,4,4,3.0,71,+1 Lap
1993_1,lehto,sauber,6,5,5,2.0,70,+2 Laps
1993_1,berger,ferrari,15,6,6,1.0,69,Engine
1993_1,warwick,footwork,22,7,7,0.0,69,Spun off
1993_1,brundle,ligier,12,R,8,0.0,57,Spun off
1993_1,alboreto,lola,21,R,9,0.0,55,Overheating
1993_1,comas,larrousse,19,R,10,0.0,51,Engine
1993_1,patrese,benetton,7,R,11,0.0,46,Spun off
1993_1,michael_schumacher,benetton,3,R,12,0.0,39,Spun off
1993_1,herbert,team_lotus,17,R,13,0.0,38,Fuel system
1993_1,wendlinger,sauber,10,R,14,0.0,33,Engine
1993_1,barrichello,jordan,14,R,15,0.0,31,Gearbox
1993_1,alesi,ferrari,5,R,16,0.0,30,Suspension
1993_1,alliot,larrousse,11,R,17,0.0,27,Spun off
1993_1,barbazza,minardi,24,R,18,0.0,21,Collision
1993_1,suzuki,footwork,20,R,19,0.0,21,Collision
1993_1,badoer,lola,26,R,20,0.0,20,Gearbox
1993_1,damon_hill,williams,4,R,21,0.0,16,Collision
1993_1,zanardi,team_lotus,16,R,22,0.0,16,Collision
1993_1,andretti,mclaren,9,R,23,0.0,4,Collision
1993_1,capelli,jordan,18,R,24,0.0,2,Spun off
1993_1,katayama,tyrrell,21,R,25,0.0,1,Transmission
1993_1,cesaris,tyrrell,23,R,26,0.0,0,Transmission
1993_2,senna,mclaren,3,1,1,10.0,71,Finished
1993_2,damon_hill,williams,2,2,2,6.0,71,Finished
1993_2,michael_schumacher,benetton,4,3,3,4.0,71,Finished
1993_2,herbert,team_lotus,12,4,4,3.0,71,Finished
1993_2,blundell,ligier,10,5,5,2.0,71,Finished
1993_2,zanardi,team_lotus,15,6,6,1.0,70,+1 Lap
1993_2,alliot,larrousse,11,7,7,0.0,70,+1 Lap
1993_2,alesi,ferrari,9,8,8,0.0,70,+1 Lap
1993_2,warwick,footwork,18,9,9,0.0,69,+2 Laps
1993_2,comas,larrousse,17,10,10,0.0,69,+2 Laps
1993_2,alboreto,lola,25,11,11,0.0,68,+3 Laps
1993_2,badoer,lola,21,12,12,0.0,68,+3 Laps
1993_2,wendlinger,sauber,8,R,13,0.0,61,Engine
1993_2,lehto,sauber,7,R,14,0.0,52,Electrical
1993_2,cesaris,tyrrell,23,R,15,0.0,48,Fuel system
1993_2,prost,williams,1,R,16,0.0,29,Collision
1993_2,fittipaldi,minardi,20,R,17,0.0,28,Collision
1993_2,suzuki,footwork,19,R,18,0.0,27,Spun off
1993_2,katayama,tyrrell,22,R,19,0.0,26,Spun off
1993_2,barrichello,jordan,14,R,20,0.0,13,Gearbox
1993_2,patrese,benetton,6,R,21,0.0,3,Suspension
1993_2,andretti,mclaren,5,R,22,0.0,0,Collision
1993_2,berger,ferrari,13,R,23,0.0,0,Collision
1993_2,brundle,ligier,16,R,24,0.0,0,Collision
1993_2,barbazza,minardi,24,R,25,0.0,0,Collision
1993_3,senna,mclaren,4,1,1,10.0,76,Finished
1993_3,damon_hill,williams,2,2,2,6.0,76,Finished
1993_3,prost,williams,1,3,3,4.0,75,+1 Lap
1993_3,herbert,team_lotus,11,4,4,3.0,75,+1 Lap
1993_3,patrese,benetton,10,5,5,2.0,74,+2 Laps
1993_3,barbazza,minardi,20,6,6,1.0,74,+2 Laps
1993_3,fittipaldi,minardi,16,7,7,0.0,73,+3 Laps
1993_3,zanardi,team_lotus,13,8,8,0.0,72,+4 Laps
1993_3,comas,larrousse,17,9,9,0.0,72,+4 Laps
1993_3,barrichello,jordan,12,10,10,0.0,70,Fuel system
1993_3,alboreto,lola,24,11,11,0.0,70,+6 Laps
1993_3,warwick,footwork,14,R,12,0.0,66,Gearbox
1993_3,boutsen,jordan,19,R,13,0.0,61,Throttle
1993_3,cesaris,tyrrell,25,R,14,0.0,55,Gearbox
1993_3,alesi,ferrari,9,R,15,0.0,36,Gearbox
1993_3,suzuki,footwork,23,R,16,0.0,29,Gearbox
1993_3,alliot,larrousse,15,R,17,0.0,27,Collision
1993_3,michael_schumacher,benetton,3,R,18,0.0,22,Spun off
1993_3,blundell,ligier,21,R,19,0.0,20,Spun off
1993_3,berger,ferrari,8,R,20,0.0,19,Suspension
1993_3,lehto,sauber,7,R,21,0.0,13,Handling
1993_3,katayama,tyrrell,18,R,22,0.0,11,Clutch
1993_3,brundle,ligier,22,R,23,0.0,7,Spun off
1993_3,wendlinger,sauber,5,R,24,0.0,0,Collision
1993_3,andretti,mclaren,6,R,25,0.0,0,Collision
1993_4,prost,williams,1,1,1,10.0,61,Finished
1993_4,michael_schumacher,benetton,3,2,2,6.0,61,Finished
1993_4,brundle,ligier,10,3,3,4.0,60,+1 Lap
1993_4,lehto,sauber,16,4,4,3.0,59,Engine
1993_4,alliot,larrousse,14,5,5,2.0,59,+2 Laps
1993_4,barbazza,minardi,25,6,6,1.0,59,+2 Laps
1993_4,badoer,lola,24,7,7,0.0,58,+3 Laps
1993_4,herbert,team_lotus,12,8,8,0.0,57,Engine
1993_4,suzuki,footwork,21,9,9,0.0,54,+7 Laps
1993_4,zanardi,team_lotus,20,R,10,0.0,53,Spun off
1993_4,wendlinger,sauber,5,R,11,0.0,48,Engine
1993_4,senna,mclaren,4,R,12,0.0,42,Hydraulics
1993_4,alesi,ferrari,9,R,13,0.0,40,Clutch
1993_4,fittipaldi,minardi,23,R,14,0.0,36,Steering
1993_4,andretti,mclaren,6,R,15,0.0,32,Spun off
1993_4,warwick,footwork,15,R,16,0.0,29,Spun off
1993_4,katayama,tyrrell,22,R,17,0.0,22,Engine
1993_4,damon_hill,williams,2,R,18,0.0,20,Brakes
1993_4,comas,larrousse,17,R,19,0.0,18,Engine
1993_4,cesaris,tyrrell,18,R,20,0.0,18,Gearbox
1993_4,barrichello,jordan,13,R,21,0.0,17,Spun off
1993_4,berger,ferrari,8,R,22,0.0,8,Gearbox
1993_4,boutsen,jordan,19,R,23,0.0,1,Gearbox
1993_4,blundell,ligier,7,R,24,0.0,0,Spun off
1994_1,michael_schumacher,benetton,2,1,1,10.0,71,Finished
1994_1,damon_hill,williams,4,2,2,6.0,70,+1 Lap
1994_1,alesi,ferrari,3,3,3,4.0,70,+1 Lap
1994_1,barrichello,jordan,14,4,4,3.0,70,+1 Lap
1994_1,katayama,tyrrell,10,5,5,2.0,69,+2 Laps
1994_1,wendlinger,sauber,7,6,6,1.0,69,+2 Laps
1994_1,herbert,team_lotus,21,7,7,0.0,69,+2 Laps
1994_1,martini,minardi,15,8,8,0.0,69,+2 Laps
1994_1,comas,larrousse,13,9,9,0.0,68,+3 Laps
1994_1,lamy,team_lotus,24,10,10,0.0,68,+3 Laps
1994_1,panis,ligier,19,11,11,0.0,68,+3 Laps
1994_1,brabham,simtek,26,12,12,0.0,67,+4 Laps
1994_1,senna,williams,1,R,13,0.0,55,Spun off
1994_1,brundle,mclaren,18,R,14,0.0,34,Collision
1994_1,irvine,jordan,16,R,15,0.0,34,Collision
1994_1,verstappen,benetton,9,R,16,0.0,34,Collision
1994_1,bernard,ligier,20,R,17,0.0,33,Collision
1994_1,blundell,tyrrell,12,R,18,0.0,21,Spun off
1994_1,fittipaldi,footwork,11,R,19,0.0,21,Gearbox
1994_1,frentzen,sauber,5,R,20,0.0,15,Spun off
1994_1,hakkinen,mclaren,8,R,21,0.0,13,Engine
1994_1,alboreto,minardi,22,R,22,0.0,7,Engine
1994_1,morbidelli,footwork,6,R,23,0.0,5,Gearbox
1994_1,berger,ferrari,17,R,24,0.0,5,Engine
1994_1,beretta,larrousse,23,R,25,0.0,2,Accident
1994_1,gachot,pacific,25,R,26,0.0,1,Accident
1994_2,michael_schumacher,benetton,2,1,1,10.0,83,Finished
1994_2,berger,ferrari,5,2,2,6.0,83,Finished
1994_2,barrichello,jordan,8,3,3,4.0,82,+1 Lap
1994_2,fittipaldi,footwork,9,4,4,3.0,82,+1 Lap
1994_2,frentzen,sauber,11,5,5,2.0,82,+1 Lap
1994_2,comas,larrousse,16,6,6,1.0,80,+3 Laps
1994_2,herbert,team_lotus,23,7,7,0.0,80,+3 Laps
1994_2,lamy,team_lotus,24,8,8,0.0,79,+4 Laps
1994_2,panis,ligier,22,9,9,0.0,78,+5 Laps
1994_2,bernard,ligier,18,10,10,0.0,78,+5 Laps
1994_2,ratzenberger,simtek,26,11,11,0.0,78,+5 Laps
1994_2,morbidelli,footwork,13,R,12,0.0,69,Engine
1994_2,wendlinger,sauber,19,R,13,0.0,69,Collision
1994_2,alboreto,minardi,15,R,14,0.0,69,Collision
1994_2,brundle,mclaren,6,R,15,0.0,67,Overheating
1994_2,martini,minardi,17,R,16,0.0,63,Spun off
1994_2,verstappen,benetton,10,R,17,0.0,54,Spun off
1994_2,damon_hill,williams,3,R,18,0.0,49,Transmission
1994_2,suzuki,jordan,20,R,19,0.0,44,Steering
1994_2,katayama,tyrrell,14,R,20,0.0,42,Engine
1994_2,hakkinen,mclaren,4,R,21,0.0,19,Gearbox
1994_2,beretta,larrousse,21,R,22,0.0,14,Electrical
1994_2,brabham,simtek,25,R,23,0.0,2,Electrical
1994_2,senna,williams,1,R,24,0.0,0,Collision
1994_2,larini,ferrari,7,R,25,0.0,0,Collision
1994_2,blundell,tyrrell,12,R,26,0.0,0,Collision
1994_3,michael_schumacher,benetton,2,1,1,10.0,58,Finished
1994_3,larini,ferrari,6,2,2,6.0,58,Finished
1994_3,hakkinen,mclaren,8,3,3,4.0,58,Finished
1994_3,wendlinger,sauber,10,4,4,3.0,58,Finished
1994_3,katayama,tyrrell,9,5,5,2.0,57,+1 Lap
1994_3,damon_hill,williams,4,6,6,1.0,57,+1 Lap
1994_3,frentzen,sauber,7,7,7,0.0,57,+1 Lap
1994_3,brundle,mclaren,13,8,8,0.0,57,+1 Lap
1994_3,blundell,tyrrell,12,9,9,0.0,56,+2 Laps
1994_3,herbert,team_lotus,20,10,10,0.0,56,+2 Laps
1994_3,panis,ligier,19,11,11,0.0,56,+2 Laps
1994_3,bernard,ligier,17,12,12,0.0,55,+3 Laps
1994_3,fittipaldi,footwork,16,13,13,0.0,54,Spun off
1994_3,cesaris,jordan,21,R,14,0.0,49,Spun off
1994_3,alboreto,minardi,15,R,15,0.0,44,Wheel
1994_3,morbidelli,footwork,11,R,16,0.0,40,Engine
1994_3,martini,minardi,14,R,17,0.0,37,Spun off
1994_3,brabham,simtek,24,R,18,0.0,27,Spun off
1994_3,gachot,pacific,25,R,19,0.0,23,Engine
1994_3,beretta,larrousse,23,R,20,0.0,17,Engine
1994_3,berger,ferrari,3,R,21,0.0,16,Suspension
1994_3,senna,williams,1,R,22,0.0,5,Accident
1994_3,comas,larrousse,18,W,23,0.0,5,Withdrew
1994_3,lehto,benetton,5,R,24,0.0,0,Collision
1994_3,lamy,team_lotus,22,R,25,0.0,0,Collision
1994_3,ratzenberger,simtek,0,W,26,0.0,0,Accident
1994_3,barrichello,jordan,0,R,27,0.0,0,Injury
1994_4,michael_schumacher,benetton,1,1,1,10.0,78,Finished
1994_4,brundle,mclaren,8,2,2,6.0,78,Finished
1994_4,berger,ferrari,3,3,3,4.0,78,Finished
1994_4,cesaris,jordan,14,4,4,3.0,77,+1 Lap
1994_4,alesi,ferrari,5,5,5,2.0,77,+1 Lap
1994_4,alboreto,minardi,12,6,6,1.0,77,+1 Lap
1994_4,lehto,benetton,17,7,7,0.0,77,+1 Lap
1994_4,beretta,larrousse,18,8,8,0.0,76,+2 Laps
1994_4,panis,ligier,20,9,9,0.0,76,+2 Laps
1994_4,comas,larrousse,13,10,10,0.0,75,+3 Laps
1994_4,lamy,team_lotus,19,11,11,0.0,73,+5 Laps
1994_4,herbert,team_lotus,16,R,12,0.0,68,Gearbox
1994_4,belmondo,pacific,24,R,13,0.0,53,Physical
1994_4,gachot,pacific,23,R,14,0.0,49,Gearbox
1994_4,fittipaldi,footwork,6,R,15,0.0,47,Gearbox
1994_4,brabham,simtek,22,R,16,0.0,45,Engine
1994_4,blundell,tyrrell,10,R,17,0.0,40,Engine
1994_4,katayama,tyrrell,11,R,18,0.0,38,Gearbox
1994_4,bernard,ligier,21,R,19,0.0,34,Spun off
1994_4,barrichello,jordan,15,R,20,0.0,27,Electrical
1994_4,hakkinen,mclaren,2,R,21,0.0,0,Collision
1995_1,michael_schumacher,benetton,2,1,1,10.0,71,Finished
1995_1,coulthard,williams,3,2,2,6.0,71,Finished
1995_1,berger,ferrari,5,3,3,4.0,70,+1 Lap
1995_1,hakkinen,mclaren,7,4,4,3.0,70,+1 Lap
1995_1,alesi,ferrari,6,5,5,2.0,70,+1 Lap
1995_1,blundell,mclaren,9,6,6,1.0,70,+1 Lap
1995_1,salo,tyrrell,12,7,7,0.0,69,+2 Laps
1995_1,suzuki,ligier,15,8,8,0.0,69,+2 Laps
1995_1,montermini,pacific,22,9,9,0.0,65,+6 Laps
1995_1,diniz,forti,25,10,10,0.0,64,+7 Laps
1995_1,morbidelli,footwork,13,R,11,0.0,62,Engine
1995_1,inoue,footwork,21,R,12,0.0,48,Engine
1995_1,badoer,minardi,18,R,13,0.0,47,Engine
1995_1,moreno,forti,23,R,14,0.0,47,Spun off
1995_1,wendlinger,sauber,19,R,15,0.0,41,Electrical
1995_1,damon_hill,williams,1,R,16,0.0,30,Gearbox
1995_1,herbert,benetton,4,R,17,0.0,30,Collision
1995_1,gachot,pacific,20,R,18,0.0,23,Gearbox
1995_1,barrichello,jordan,16,R,19,0.0,16,Gearbox
1995_1,verstappen,simtek,24,R,20,0.0,16,Gearbox
1995_1,katayama,tyrrell,11,R,21,0.0,15,Spun off
1995_1,irvine,jordan,8,R,22,0.0,15,Clutch
1995_1,schiattarella,simtek,26,R,23,0.0,12,Steering
1995_1,frentzen,sauber,14,R,24,0.0,10,Electrical
1995_1,panis,ligier,10,R,25,0.0,0,Collision
1995_1,martini,minardi,17,R,26,0.0,0,Gearbox
1995_2,damon_hill,williams,2,1,1,10.0,72,Finished
